"Z_Raven_self"	"Z_Raven_obj"	"Z_global_selfeval"	"Z_well_being"	"Z_agency_self"	"Z_agency_peer"	"Z_comm_peer"	"Z_achievement"
"48"	-1.25801202986892	0.816755280873414	0.47491542913608	0.662478734630042	1.56751342862906	-0.161372429519314	-0.84999085365907	-1.49341425810878
"49"	-0.147653994116071	0.102569267830615	-0.607325690932741	0.395868010642864	0.294901223909953	0.319902933058688	-0.854517939015915	-0.391496172994028
"50"	-0.147653994116071	1.53094129391621	0.415448086611571	0.4571357649768	-0.55350691256945	-0.811916026217076	-0.189436397564989	-0.456502362053635
"51"	-0.147653994116071	1.53094129391621	-0.212061741763135	0.510664567741979	-2.25032318552825	0.83304605530286	-2.23417942724681	0.740870747855322
"52"	-0.147653994116071	0.459662274352015	-1.89873675379313	0.487768457940367	-0.55350691256945	-0.0350247347185903	0.375445608355255	-0.391496172994028
"53"	-0.147653994116071	-1.68289576477638	0.751244693256668	0.443584699673825	0.294901223909953	-0.639588817223874	-0.472937230840603	-0.0920377219303082
"54"	-0.147653994116071	-2.03998877129778	0.00480017983294408	-1.33981658893973	0.294901223909953	-1.90087047711167	-1.5947489177137	-0.517246468740856
"55"	-1.25801202986892	-2.75417478434058	-0.121826484020584	-0.0890321576179261	-1.40191504904885	-0.150366775333971	-0.812234160113287	-0.112285757492715
"56"	-0.147653994116071	-0.968709751733585	0.206278143820002	0.200259329750192	1.56751342862906	-0.948685600207317	-2.15188714833658	0.463183402999454
"57"	0.962704041636782	0.816755280873414	-0.465315069470192	-0.434136367534621	0.719105292149654	0.287461488463357	1.11247007204639	-0.760222895489741
"58"	2.07306207738963	1.17384828739481	1.97549643478804	0.733054821696776	0.294901223909953	1.1433136496087	-0.229965419228607	0.398177213939847
"59"	-0.147653994116071	1.53094129391621	-0.137210441629605	1.02138388699023	-0.129302844329748	1.80488151599857	-0.779275868302489	1.07062446987167
"60"	0.962704041636782	0.102569267830615	-0.0623591414960751	-1.01971140554641	0.294901223909953	-1.44120240748617	-1.41594846511528	-1.84935473348733
"61"	-0.147653994116071	0.816755280873414	1.36337056402235	0.148478542803897	1.14330936038935	0.944896981221301	0.946082605404457	-0.690801059275774
"62"	-1.25801202986892	1.53094129391621	-0.0854350779096074	1.75299532151491	-2.25032318552825	-0.897591783422807	-1.04472141274256	-0.0312936152430871
"63"	0.962704041636782	-1.68289576477638	2.1769743987751	2.60714207734665	2.41592156510846	1.45124234760289	2.08417680414516	-1.32333075938456
"64"	0.962704041636782	0.459662274352015	1.10242525751079	-0.194236348845468	0.719105292149654	0.113172197436442	1.76845556321974	-0.922207179988997
"65"	-0.147653994116071	-0.254523738690785	-0.129518462825095	0.52721228512328	0.719105292149654	0.186372072348704	1.08276617744709	-0.112285757492715
"66"	0.962704041636782	0.102569267830615	0.54976672926961	0.425467413767672	-0.55350691256945	-0.805407135482722	-0.885097068088928	2.18532880210358
"67"	0.962704041636782	-0.254523738690785	0.684085371927649	-1.02117320718053	0.294901223909953	-0.311028732872802	-0.0960667788866745	0.544175545249082
"68"	-0.147653994116071	0.459662274352015	1.70685914947196	1.44797624122957	-0.977710980809151	-0.195501924270119	0.604128613282461	-1.49767634048117
"69"	-1.25801202986892	0.816755280873414	-0.413539705750194	0.406067522964634	-2.25032318552825	-0.728545113469924	-0.285070890629721	-0.551957386847839
"70"	-1.25801202986892	0.459662274352015	-0.0546671626915651	-1.86622697670015	1.14330936038935	-0.959446296347709	0.61370615991945	-0.642996764487684
"71"	-0.147653994116071	-0.254523738690785	0.684085371927649	0.268232933174909	1.99171749686876	2.87324573428074	0.384060528736906	1.5955503238488
"72"	-0.147653994116071	1.17384828739481	-0.413539705750194	0.105790742169722	-0.129302844329748	-0.0104042874070969	1.86446197220752	0.276689000565405
"73"	2.07306207738963	-0.611616745212185	0.565150686878631	-0.946640601728401	0.294901223909953	-0.22358933082462	0.807715597106078	-0.184753734997572
"74"	-1.25801202986892	0.816755280873414	-0.875962976248818	-0.288991337971504	-0.129302844329748	-0.418597920279385	1.04849393081928	-0.573728493055691
"75"	0.962704041636782	-1.32580275825498	0.213970122624513	-0.333319574894625	0.294901223909953	-0.845061976293308	0.336291087721042	0.365992832299901
"76"	-0.147653994116071	1.17384828739481	-0.607325690932741	-0.431284194112878	-0.55350691256945	0.438850041836265	-0.960279370179655	-3.95301310220433
"77"	-0.147653994116071	-1.32580275825498	-0.188985805349603	-0.460205583023401	0.719105292149654	-0.39669831392618	0.288139692499392	0.281104647719764
"78"	-0.147653994116071	1.53094129391621	0.198586165015492	0.538873411718368	-0.977710980809151	0.493154942205857	1.40324012007169	0.276689000565405
"79"	-0.147653994116071	0.816755280873414	0.332904807673531	0.756163909512275	0.294901223909953	0.324147751247583	0.0331871704992881	0.888392149810002
"80"	-0.147653994116071	0.459662274352015	-0.405847726945683	-0.255433048054505	-0.129302844329748	-0.0518806500297468	-0.187302887665548	1.01855809271119
"81"	0.962704041636782	1.53094129391621	1.15420062123078	0.970065955198346	1.14330936038935	-0.660585913776489	2.18399445397731	-0.184753734997572
"82"	-0.147653994116071	0.459662274352015	-0.421231684554704	0.769002617241905	0.719105292149654	0.0919448639256995	-0.585729551782323	-0.65015418022671
"83"	-1.25801202986892	-2.39708177781918	-0.540166369603721	-0.22326531728593	-0.977710980809151	-1.43156944122064	-0.826614397938608	-0.11380882813816
"84"	2.07306207738963	1.53094129391621	-1.22714354050294	-0.206005054970495	-0.55350691256945	0.859281993519579	0.140278745131652	0.532605239213421
"85"	0.962704041636782	1.53094129391621	1.01988197857275	0.653278168787974	0.719105292149654	0.124893825967001	0.296679019142226	0.276689000565405
"86"	0.962704041636782	-0.611616745212185	-0.808803654919799	1.0431734707822	0.719105292149654	-1.18614416487369	-1.55756971816845	-0.391496172994028
"87"	0.962704041636782	-0.254523738690785	0.423140065416082	0.427107850056628	1.14330936038935	-0.764252969193707	-0.689506501319679	-0.152781828617529
"88"	0.962704041636782	-0.254523738690785	0.0719595011619638	0.0941639589336783	0.294901223909953	-0.671883464847387	-1.10626468364657	-0.517246468740856
"89"	0.962704041636782	-0.611616745212185	-0.67448501226176	0.0800424589463571	-0.977710980809151	-0.429387314866665	-0.8582219933822	-0.274270041991972
"90"	-0.147653994116071	0.459662274352015	0.62461802940314	-0.510524568335584	-0.129302844329748	0.0206403738088667	0.323140912189535	0.155200787190962
"91"	-0.147653994116071	-0.968709751733585	0.0719595011619638	-0.0074731455311859	0.294901223909953	0.276774470909871	-0.904268170813197	-0.252652500566093
"92"	-0.147653994116071	0.459662274352015	-1.35377020435646	-0.944072461445433	-0.977710980809151	0.00634380088197424	0.0710108272413632	0.150938704818576
"93"	0.962704041636782	-0.611616745212185	-0.279221063092154	0.398899006080235	-0.977710980809151	-0.439367186152211	-0.359722300089352	-0.231034959140216
"94"	-3.47872810137463	0.816755280873414	-0.0546671626915645	-2.09931612253617	1.99171749686876	0.13809405626953	0.794649056396935	-0.966965333486197
"95"	-1.25801202986892	1.17384828739481	-1.89873675379313	-0.750961053071628	-0.977710980809151	-1.59555604410404	-1.15766700713421	0.602027075427388
"96"	-3.47872810137463	-1.68289576477638	-2.70464860974136	-3.73115274668059	-0.977710980809151	-1.7265042308481	0.159117957705611	-0.346738019496827
"97"	-0.147653994116071	0.459662274352015	0.281129443953532	0.574500462358882	0.294901223909953	0.86509235889825	0.0317263754915772	-0.135426369564037
"98"	-0.147653994116071	0.459662274352015	-0.263837105483133	-0.0647109579480363	-0.55350691256945	-0.636362336933837	0.0967384394239213	-1.14898517828796
"99"	0.962704041636782	0.816755280873414	-0.413539705750193	-0.246195770446596	0.719105292149654	-0.147490677009595	-0.928075283219146	0.949136256497223
"100"	0.962704041636782	-0.254523738690785	0.758936672061179	0.576853256221172	1.14330936038935	-0.228867523130359	-0.363851319720404	-0.683067885092689
"101"	-0.147653994116071	-0.611616745212185	0.087343458770985	-0.742614767691897	0.719105292149654	0.115128922036898	1.2062736535107	-0.573574928273718
"102"	-1.25801202986892	0.459662274352015	0.833787972194708	0.352859465104069	-0.55350691256945	0.0414797717349127	1.83577532111545	-0.760222895489741
"103"	0.962704041636782	0.459662274352015	1.84117779213	0.774352063182521	-0.55350691256945	-0.471768910836663	-0.0476788792691563	-0.51298438636847
"104"	-0.147653994116071	0.102569267830615	0.415448086611571	0.893428064617653	-0.977710980809151	-0.325613635525577	-0.461074847558416	-0.472488315243656
"107"	0.962704041636782	-0.968709751733585	-1.49578082581901	0.427215616947361	-0.977710980809151	-1.25683322320041	-1.80508481928639	-0.314341162596976
"108"	-1.25801202986892	0.816755280873414	1.03526593618177	0.057040950660797	-0.977710980809151	-0.422505414639853	0.337406812443382	0.276689000565405
"109"	0.962704041636782	-0.254523738690785	-0.883654955053329	-1.26089695962165	0.294901223909953	0.0732068880466074	-0.627462523000104	0.341695189625012
"110"	-1.25801202986892	-0.254523738690785	0.69946932953667	0.129791009574193	0.719105292149654	0.034346443971162	0.730594068206371	-0.565841754090633
"111"	0.962704041636782	1.53094129391621	0.0719595011619638	-0.718685555412315	0.719105292149654	0.859586938257893	-0.0233847199888893	-0.760222895489741
"113"	-0.147653994116071	1.53094129391621	0.213970122624513	0.257247452387315	0.719105292149654	1.43671369526293	1.14685082860135	1.37860708568016
"114"	-0.147653994116071	0.459662274352015	-1.15229224036941	-0.653745503192559	-0.55350691256945	1.49836331612732	-0.954281806612209	1.68658970148865
"115"	-0.147653994116071	-0.254523738690785	0.415448086611571	0.897599929423726	-0.55350691256945	0.079532585017824	0.623846311963245	0.888392149810002
"116"	-1.25801202986892	-1.68289576477638	-1.96589607512215	-1.52864855297752	-1.40191504904885	-0.865228463278155	0.226930188827854	0.661401676251138
"117"	-0.147653994116071	0.102569267830615	0.542074750465099	1.52643320275404	1.14330936038935	1.69189290185288	1.22976541170863	-0.413113714419906
"118"	-0.147653994116071	-0.611616745212185	-0.943122297577837	-0.0315444680605499	1.14330936038935	1.17886243398786	0.305768685351067	0.0337125738165201
"119"	-1.25801202986892	0.459662274352015	-1.69725878980607	0.0516547929543411	0.294901223909953	1.17293301681167	0.765628112322745	1.55657732336943
"120"	0.962704041636782	0.459662274352015	0.877871357110196	0.359670525318003	-0.129302844329748	0.832474510972697	1.53362532960504	0.0872992647647157
"121"	-0.147653994116071	-0.611616745212185	1.70685914947196	1.26317421910886	1.56751342862906	0.412292797162679	1.70336524163172	0.0466523857156518
"122"	-0.147653994116071	0.102569267830615	-0.659101054652738	-1.36178480738653	-1.40191504904885	-0.451787573959816	-0.407688338078132	-0.2657458772472
"123"	-0.147653994116071	0.102569267830615	0.676393393123139	0.799243510175963	-0.977710980809151	-0.772727938050826	-0.204430483672023	-0.204848205778005
"124"	0.962704041636782	0.459662274352015	-0.59963371212823	-0.911904730676858	-0.55350691256945	0.794143244249718	-2.15383171060343	1.29624543756706
"125"	0.962704041636782	-0.254523738690785	1.30390322149784	-0.0431712512965891	0.294901223909953	-0.725547359825384	-1.05855040224044	0.750917983245539
"126"	-1.25801202986892	-0.611616745212185	0.332904807673531	-0.381427876594309	0.294901223909953	0.235788412454269	0.285634466173965	0.909065135892218
"127"	-0.147653994116071	-0.968709751733585	0.877871357110197	0.122801127344631	-1.40191504904885	-0.304674283019573	-0.26672979044781	-0.51298438636847
"128"	-0.147653994116071	1.53094129391621	-0.338688405616663	0.453176878184608	0.294901223909953	0.109193158376604	-0.101750373323925	0.211682811505797
"129"	0.962704041636782	0.459662274352015	0.281129443953532	0.79778189590264	0.719105292149654	0.443728475961422	0.303144522615953	0.337433107252626
"130"	-0.147653994116071	-1.32580275825498	-0.0623591414960751	-0.771002433683913	0.294901223909953	0.838603642971913	-0.148536985326925	-1.20994176023508
"131"	0.962704041636782	1.17384828739481	-0.37507981172764	-1.60179278032722	-0.55350691256945	-0.383654651414093	0.104772347998589	0.0944566805037412
"132"	-0.147653994116071	-0.254523738690785	-0.808803654919799	-0.217453203551705	0.294901223909953	0.536661455556732	0.16079936293998	-0.634472599742912
"133"	-0.147653994116071	1.53094129391621	-0.338688405616663	-0.588019482506984	-0.977710980809151	1.23117090266966	-0.784405199996317	-0.530339845421962
"134"	-0.147653994116071	-1.32580275825498	0.0124921586374546	0.00629345355326116	-0.977710980809151	-0.200564620612919	-0.350378197306037	0.211682811505797
"135"	-0.147653994116071	-0.254523738690785	0.743552714452156	1.19655701883431	1.56751342862906	1.59785177402233	1.50301309247601	0.185496058143586
"136"	-2.36837006562178	-0.968709751733585	-1.08513291904039	0.484274794709379	0.294901223909953	-1.15029555726497	-0.694796470592809	-0.565841754090633
"138"	-0.147653994116071	-0.611616745212185	-0.607325690932741	0.177399931714414	0.294901223909953	0.582357656587935	-0.182747125777538	0.701897747375952
"139"	-0.147653994116071	0.102569267830615	-0.0028917989715659	1.09606078373814	1.56751342862906	0.554610260936705	0.555596861072126	0.58040953400151
"140"	2.07306207738963	0.102569267830615	-0.883654955053329	1.55004185748979	0.294901223909953	0.529529276529774	0.726166143830112	0.519665427314289
"141"	-0.147653994116071	-0.254523738690785	-0.883654955053329	0.332245094039848	0.294901223909953	0.724958933911054	1.10197278709155	2.41125689936292
"142"	-0.147653994116071	-0.254523738690785	0.743552714452156	0.95016649747505	-0.977710980809151	-0.460067026181936	0.243101804524621	-0.0312936152430871
"143"	0.962704041636782	1.17384828739481	0.221662101429023	-0.667903714945725	1.56751342862906	0.510964634559024	1.19763840565742	0.337433107252626
"144"	-1.25801202986892	-1.32580275825498	0.691777350732159	0.760514408973185	0.294901223909953	-0.143656397998025	0.425420433566519	-1.0117234869834
"145"	-0.147653994116071	-1.32580275825498	-1.21945156169843	-1.3995149621096	0.294901223909953	-1.14355139660425	-1.60571091786805	-0.0312936152430871
"146"	-0.147653994116071	0.816755280873414	-0.263837105483133	-0.119167652068037	0.719105292149654	0.439289186268494	0.690902363069472	0.762641854063174
"147"	0.962704041636782	0.459662274352015	0.213970122624513	-0.177438754323646	-1.40191504904885	0.644976733604389	0.870193266203746	0.0944566805037412
"148"	-0.147653994116071	1.53094129391621	-0.473007048274702	0.689867454142348	0.719105292149654	1.1413935385308	-0.142798455813519	0.823385960750395
"149"	0.962704041636782	-0.611616745212185	1.09473327870628	2.10006071262517	1.99171749686876	0.74438563381577	1.32482091749531	-0.841215037739368
"150"	0.962704041636782	-0.254523738690785	-2.57802194588783	-0.760161431552898	-1.40191504904885	0.371276404005699	0.244006380509286	0.463183402999454
"151"	-0.147653994116071	-0.254523738690785	1.2213599425598	0.923776724442445	-0.129302844329748	2.12174001355578	1.63053635343476	2.0425301768672
"152"	-0.147653994116071	0.102569267830615	0.676393393123139	0.495935733943672	1.14330936038935	0.344920627186671	1.25272643926483	0.953398338869609
"153"	-1.25801202986892	0.459662274352015	-0.279221063092154	0.62745883043972	-0.55350691256945	-0.693763113319797	0.103639184442501	0.827648043122781
"154"	-0.147653994116071	1.17384828739481	0.818404014585687	1.3160615320648	-0.129302844329748	0.336141360495578	-0.207608910681419	-0.21352593530475
"155"	0.962704041636782	0.459662274352015	0.54976672926961	-0.412275915978554	0.719105292149654	0.408420322680904	-0.227141317832159	-0.0877756395579222
"156"	0.962704041636782	1.17384828739481	1.01988197857275	1.33974105456465	1.14330936038935	0.0280262907135581	0.292466729781276	0.645415723061117
"157"	2.07306207738963	1.53094129391621	0.952722657243726	0.764365528874633	-0.129302844329748	0.301990915776537	-0.48074555665229	2.16828047261403
"158"	-0.147653994116071	-2.39708177781918	-0.0623591414960757	-0.00173189956105637	1.14330936038935	-0.397256129669306	-0.571552071422322	-0.371460612691525
"159"	-1.25801202986892	0.102569267830615	-0.0700511203005862	0.471115342075123	-0.977710980809151	-1.23004107872074	-0.0295621557109053	-0.663032324790187
"160"	-2.36837006562178	-2.75417478434058	-0.256145126678622	0.548894102024515	0.294901223909953	0.118737181695912	0.297093085222003	-0.841215037739368
"161"	-0.147653994116071	0.102569267830615	-0.808803654919799	-0.299261718057378	-0.129302844329748	0.521907386253135	-0.688400691909404	1.13136857655889
"162"	-0.147653994116071	0.816755280873414	-0.405847726945682	0.277896166810585	-0.55350691256945	-0.370587935032726	-0.104219755482544	-0.022769450498315
"163"	0.962704041636782	0.816755280873414	0.415448086611571	1.22633524397476	-0.129302844329748	0.74320405000031	0.204283830085894	0.740870747855322
"164"	-1.25801202986892	-0.611616745212185	-1.01797359771137	-1.18404372262027	0.294901223909953	0.424818519607704	0.908426330415772	1.18785060087372
"165"	-1.25801202986892	-0.968709751733585	-0.733952354786269	-0.588198117161822	1.14330936038935	-0.686379294495397	1.3396404906603	-0.119960021197868
"166"	0.962704041636782	0.816755280873414	0.415448086611571	0.944567361754713	-0.55350691256945	-0.207724954581599	0.0344813967302969	0.879714420283256
"167"	2.07306207738963	-2.03998877129778	2.1769743987751	0.843251002194464	1.56751342862906	2.70754245267419	1.01432126026279	1.07488655224405
"168"	0.962704041636782	0.459662274352015	0.877871357110196	0.487805169706207	-1.40191504904885	1.21500782169742	-1.06025691706034	1.98604815255237
"169"	0.962704041636782	0.459662274352015	0.960414636048237	1.06860119646174	-0.55350691256945	0.764527931887247	0.752062048117586	1.55657732336943
"170"	-0.147653994116071	0.459662274352015	-0.0546671626915645	-0.21816556112504	1.14330936038935	1.60233782057073	1.62268215226726	0.523927509686675
"171"	-0.147653994116071	0.102569267830615	0.601542092989607	0.847351811875643	1.14330936038935	1.98588806715352	0.257336594043424	0.272426918193019
"172"	0.962704041636782	-0.968709751733585	0.190894186210981	0.330891059296469	0.294901223909953	-0.54847455812976	-0.667010589524977	0.458921320627068
"173"	-0.147653994116071	-1.32580275825498	1.16958457883981	1.14869840691436	-2.25032318552825	-0.901391922693824	0.271909700301054	-0.0443869919241931
"174"	0.962704041636782	0.459662274352015	-0.129518462825095	0.257355219278054	1.56751342862906	0.847163799707977	1.34684264626086	0.641153640688731
"176"	0.962704041636782	1.53094129391621	-0.0546671626915645	-0.200655609029884	0.294901223909953	0.976987371452711	1.15915928761634	0.762641854063174
"177"	-1.25801202986892	-0.254523738690785	-0.868270997444308	-0.51994066795912	-1.82611911728855	-0.510408395374115	-0.742223356924217	2.28976868598847
"178"	-0.147653994116071	-2.03998877129778	-1.83157743246411	-0.956161912475085	0.294901223909953	0.48758098430797	0.570693892005603	1.43935119236738
"179"	0.962704041636782	-1.32580275825498	0.63231000820765	-0.380857441909958	-0.55350691256945	0.200998763677099	0.921357188790752	1.49583321668221
"180"	0.962704041636782	0.459662274352015	1.57254050681392	1.33949136478493	0.719105292149654	2.18026680931471	0.498547558885612	1.43935119236738
"181"	0.962704041636782	0.102569267830615	1.5053811854849	0.911508451397166	-0.55350691256945	1.18241599253396	0.696810493603265	1.55657732336943
"182"	-1.25801202986892	-0.968709751733585	-0.935430318773327	0.201258276229897	-0.977710980809151	-0.947952595096382	-1.4352677017169	0.788675042643411
"183"	0.962704041636782	1.17384828739481	0.281129443953532	0.169090545461322	0.294901223909953	2.58008075512016	0.355973376616763	1.56220615474757
"184"	-1.25801202986892	1.53094129391621	0.542074750465099	0.617259318117946	1.14330936038935	1.58521728346442	1.29962272650368	-0.226465747203882
"185"	0.962704041636782	1.17384828739481	-0.256145126678622	-0.491232444423278	0.294901223909953	0.566230210157484	1.29084996955083	1.07062446987167
"186"	-0.147653994116071	0.816755280873414	1.90833711345902	1.36869915524102	-0.129302844329748	3.15694648080716	2.89692364759751	0.510987697787543
"187"	0.962704041636782	0.816755280873414	-0.67448501226176	0.226935504328364	-0.977710980809151	1.09427661309644	-0.562663746924567	2.19257811528892
"188"	0.962704041636782	0.459662274352015	-0.323304448007642	0.317552972007385	-1.40191504904885	-0.24664673381807	-1.04928881951353	0.458921320627068
"189"	-1.25801202986892	0.102569267830615	-1.00258964010235	-1.92368032289847	-0.977710980809151	0.0216281964715024	-1.57866378547158	0.949136256497223
"190"	-1.25801202986892	-0.611616745212185	-1.28661088302744	0.111353166124219	-0.129302844329748	0.5198385122725	-0.631196568763137	0.645415723061117
"191"	0.962704041636782	-0.968709751733585	0.146810801295494	0.219267607884511	0.294901223909953	2.65274238764408	1.12604716178408	0.0872992647647157
"210"	-0.147653994116071	-1.68289576477638	NA	NA	NA	NA	NA	1.49157113430983
"219"	0.962704041636782	1.17384828739481	1.42283790654686	0.576033131757094	-0.129302844329748	-0.9803368559478	-0.337747128277871	-1.34336631968706
"220"	-0.147653994116071	-0.611616745212185	0.229354080233534	-1.68927167303892	0.294901223909953	0.0988437461080304	0.982471273081931	-0.877449026491797
"232"	-0.147653994116071	0.816755280873414	0.676393393123139	0.706985606207996	0.294901223909953	1.39900359193034	2.47593922703474	1.62158351242904
