"Z_Raven_self"	"Z_Raven_obj"	"Z_MWTB_self"	"Z_MWTB_obj"	"Z_global_selfeval"	"Z_well_being"	"Z_agency_self"	"Z_comm_self"	"Z_agency_peer"	"Z_comm_peer"
"165"	-0.937976811415462	0.273045256960918	-0.00698617587429566	0.0823222935920085	0.583788923306027	1.10126905307855	0.649360145480298	-0.435075624650887	1.50140966181505	1.85928127518051
"166"	0.625317874276975	0.273045256960918	-0.00698617587429566	-1.00506919639198	-0.373447468784663	-0.378677318561441	1.62327634560213	1.86488966771741	0.0986911080289324	0.563971195017384
"167"	-0.156329468569244	0.273045256960918	-0.00698617587429566	0.0823222935920085	0.464899685105668	1.10480591701649	1.02269867973421	0.114471157124663	0.042759454878179	0.493961643062054
"168"	0.625317874276975	0.273045256960918	-0.00698617587429566	0.0823222935920085	0.201640550326508	-0.380059363934857	0.432628505460464	0.904511512360044	-0.209891813462351	-0.363980431751883
"169"	1.40696521712319	0.273045256960918	0.679987785098137	-1.72999685638131	0.619031894328376	1.18610718810903	0.75796855215468	-0.537284162282993	0.256977752880893	0.221541374826433
"170"	1.40696521712319	0.273045256960918	0.679987785098137	0.807249953581335	-0.293311279564229	0.56744273605702	-0.280111936026286	-1.23184952642667	-0.103991484240457	-0.195861258482564
"171"	1.40696521712319	0.273045256960918	1.36696174607057	-1.36753302638664	1.38474393776003	1.79542990326571	1.76178590982672	2.00444242080452	-1.37454119686971	0.513177165348741
"172"	1.40696521712319	0.273045256960918	-0.00698617587429566	-0.642605366397318	-0.191547362241122	-0.195600710528566	0.470124592429147	-0.389685084031818	0.95732482792887	-0.0609674960893306
"173"	-0.156329468569244	0.273045256960918	1.36696174607057	0.807249953581335	-0.409938094978164	-0.763623011777102	-1.0770562110995	-0.161012888306319	0.462362008763955	2.1225107424628
"174"	1.40696521712319	0.273045256960918	1.36696174607057	0.444786123586672	1.13818715565335	0.261634354625083	0.259857847128206	1.54456494629934	-0.664311842172382	-0.190761977133039
"175"	0.625317874276975	0.273045256960918	2.053935707043	0.807249953581335	0.861200712486344	0.854836170573921	1.96865797422493	0.942366092039759	0.852218508656742	-0.0163169061604776
"177"	-0.156329468569244	0.273045256960918	0.679987785098137	1.169713783576	-0.12304451252053	0.026872528900389	0.044014925344859	-0.165478926690347	-0.247490217886364	-0.563733781697951
"178"	-0.937976811415462	0.273045256960918	-0.00698617587429566	0.807249953581335	-0.746795097710797	-0.79551508588674	-0.466136850882914	-0.942083275194101	-0.270248805377716	-0.231598626009058
"179"	-0.156329468569244	0.273045256960918	-0.693960136846728	-0.280141536402655	NA	NA	NA	NA	NA	NA
"180"	-0.156329468569244	0.273045256960918	-0.693960136846728	-1.72999685638131	0.522218168591427	-1.01733394187216	0.768957144275254	0.81781533123842	-2.56066631266738	-1.18145591641934
"181"	-0.156329468569244	0.273045256960918	0.679987785098137	1.53217761357066	-0.412064825044721	-0.968173223035207	-0.384196645298987	0.175914913450427	0.407566910687417	0.905402112270667
"182"	-0.937976811415462	0.273045256960918	-0.693960136846728	-0.642605366397318	-3.01081379814569	-2.34415416699293	-1.55060367319697	0.57158815339436	0.550079103511415	0.0176539818193115
"183"	0.625317874276975	0.273045256960918	-0.693960136846728	-0.280141536402655	0.999906607076503	0.016422727290221	-1.03067191336767	1.44200354337748	0.579389880575343	0.601882735695813
"184"	-0.156329468569244	0.273045256960918	-0.693960136846728	-1.36753302638664	-0.747219254819837	-1.22633543739625	-1.10356472414824	-2.51427142787765	-2.08157719996351	-1.85510990572892
"186"	0.625317874276975	0.273045256960918	-0.693960136846728	-0.280141536402655	0.581239225034702	-1.28911538661423	0.551258212199453	0.082211283363474	0.774817342631401	-0.165700838735916
"187"	-2.5012714971079	0.273045256960918	-2.75488201976402	-0.642605366397318	-0.270808043278966	0.0536819381995635	-1.97937797278859	-0.262145860938306	-0.618033279506673	0.148805866055337
"188"	-0.156329468569244	0.273045256960918	-1.38093409781916	0.444786123586672	-0.0313269939207313	1.0951595904027	0.0554090987742528	-0.88048493315956	0.290486473801171	0.175973710416453
"189"	-0.937976811415462	0.273045256960918	0.679987785098137	1.169713783576	0.007453249023703	-0.140752879561299	0.015649383803035	-0.731038871059688	0.794019643073373	0.817973358167386
"190"	-0.937976811415462	0.273045256960918	0.679987785098137	-0.280141536402655	0.562700984493378	-0.0381387954471735	0.659703876230228	-0.512721731199102	0.460470709396058	0.615127250791445
"191"	0.625317874276975	0.273045256960918	0.679987785098137	1.169713783576	0.0462334919681379	0.337847668869136	0.84346414488369	-0.298681266544063	0.196533280168607	-2.28055972851371
"192"	-0.937976811415462	0.273045256960918	-1.38093409781916	-2.45492451637063	-0.689048890403185	-1.23945121212722	-0.966996357240851	0.316657963973986	0.316842442893342	0.368982274996071
"194"	0.625317874276975	0.273045256960918	0.679987785098137	-0.280141536402655	0.524344898657983	0.5588087745263	-0.0869782832807518	-0.355927927240626	-0.568696291861975	0.121625322844233
"195"	0.625317874276975	0.273045256960918	0.679987785098137	-1.36753302638664	-0.172582586782216	-0.290597768567193	-0.472763470044784	1.34087373521655	-0.0468709337751606	0.317203933245489
"196"	-0.937976811415462	0.273045256960918	-2.06790805879159	0.0823222935920085	-2.12450994355616	-1.21662169496169	-1.4329432949152	-2.84166990147609	-1.46093902469822	-1.68237661599538
"197"	0.625317874276975	0.273045256960918	1.36696174607057	-1.72999685638131	0.673239640809631	-0.729570827064918	0.828513566108582	1.44990923888268	0.0284585835677583	-0.13873828974233
"198"	0.625317874276975	0.273045256960918	1.36696174607057	0.0823222935920085	0.078787505286481	-0.59307817614789	0.115773124621832	-0.192643406155697	0.943249144396663	0.437489663803893
"199"	-0.937976811415462	0.273045256960918	-0.00698617587429566	0.0823222935920085	-0.913665852766319	1.45181901272481	0.364748124013896	-0.318367370986301	0.715014526726085	-0.00267152135005904
"200"	-0.156329468569244	0.273045256960918	-0.00698617587429566	-0.642605366397318	-2.35691526016595	-0.272642747791311	-1.12796624263426	1.09472516913768	-1.294437576122	-0.123957736635516
"201"	0.625317874276975	0.273045256960918	-0.00698617587429566	0.444786123586672	0.522220546399969	-0.809655413359835	0.955625902301894	1.06546399371872	0.0197373417742139	-0.275001065840232
"202"	0.625317874276975	0.273045256960918	2.053935707043	0.807249953581335	1.05581335980246	0.0800827080696364	0.49355983705984	0.34860513814547	0.883641312967785	-0.659791336474885
"203"	-0.156329468569244	0.273045256960918	-0.693960136846728	0.444786123586672	-0.150217421025361	0.616233774603632	-1.0403687463457	-1.20640348098151	-0.0168746535883326	0.540395116439576
"204"	-0.937976811415462	0.273045256960918	2.053935707043	-0.280141536402655	-0.269958540156614	0.556314977476705	-0.45304431880152	0.274481582981819	-0.161484622779269	0.271114929125692
"205"	0.625317874276975	0.595238660174801	-0.00698617587429566	-0.280141536402655	0.294066312114749	0.208419605083688	0.687015920490696	-0.857109898887387	-0.579641701880491	-0.92608299221487
"206"	-0.937976811415462	0.595238660174801	0.679987785098137	1.169713783576	0.0673226196850584	1.36185764866843	0.943670018125355	-0.587446081159838	1.42872920837163	1.42265583114541
"207"	-0.937976811415462	0.595238660174801	-1.38093409781916	0.444786123586672	-1.32313196089739	-0.9339863795525	-1.09031046762387	-0.587446081159838	-0.0608288470871297	0.624498840911695
"208"	0.625317874276975	0.595238660174801	0.679987785098137	-0.280141536402655	1.43230010860188	1.01981156215452	-0.0847126188769555	1.25189987285118	0.0778517704383043	0.995252045700274
"209"	-0.156329468569244	0.595238660174801	-0.00698617587429566	-2.09246068637597	0.968909151164683	1.51952388346437	0.044014925344859	0.177529366897901	0.864150872371169	1.05897249181805
"210"	2.18861255996941	0.595238660174801	2.053935707043	1.169713783576	0.374457015641533	0.266188154018241	0.918215002357971	-0.332479970908781	-0.996518522245008	-0.571350380273762
"211"	-0.156329468569244	0.595238660174801	-0.693960136846728	0.0823222935920085	-0.132954029619701	-0.194432125613996	-1.07043061013826	-0.00864111288656736	0.786295065882425	0.704956525403182
"212"	0.625317874276975	0.595238660174801	-0.00698617587429566	-0.280141536402655	-0.0338766921920574	-0.484558949072459	1.24993781134821	0.199395626141894	1.84232861844804	1.86458114367686
"213"	2.18861255996941	0.595238660174801	2.053935707043	-2.8173883463653	-0.249293569548734	-0.145264662194327	1.00201325463561	0.439697073413049	-1.17682607562485	-2.64186491315947
"214"	-0.156329468569244	0.595238660174801	-0.00698617587429566	-0.280141536402655	0.442109173335503	-0.372572426257733	-0.292720312979381	0.967261393338292	0.0285033012705962	0.577504605923624
"215"	-0.937976811415462	0.595238660174801	-0.00698617587429566	0.807249953581335	-1.08492457177055	-1.83727191804109	-0.282376582229451	-1.05634208020246	1.69816527594873	0.248154381717496
"216"	-0.156329468569244	0.595238660174801	-0.00698617587429566	0.0823222935920085	0.421870737645205	-0.464388589532323	1.30456393627041	1.45813721640962	1.09358708386159	-2.30713028225175
"217"	-0.156329468569244	0.595238660174801	-0.693960136846728	-0.280141536402655	0.561424946453444	0.467196930966261	-0.168111903051058	0.113045189106565	-0.50400519084372	-1.09681064265713
"218"	-0.937976811415462	0.595238660174801	-0.00698617587429566	-0.642605366397318	0.405879817566665	1.45873195039704	0.734209858638034	-0.832171668141855	0.627347400689153	-0.732125592217761
"220"	-0.156329468569244	0.595238660174801	-1.38093409781916	0.444786123586672	-0.998164000875223	-1.16667906218934	-1.35148724445958	-1.52285058729982	0.108541602159117	1.4005136350272
"221"	-0.156329468569244	0.595238660174801	-0.693960136846728	1.169713783576	-0.21136164082238	0.455186895701248	0.667137081205718	-0.596222253308319	0.781126487986862	1.06570928697886
"222"	-0.937976811415462	0.595238660174801	-1.38093409781916	0.444786123586672	-0.00924791474450869	-0.762615217066177	-0.252475424679235	0.214072307769438	0.89656049861768	0.523501436090996
"223"	-0.156329468569244	0.595238660174801	-0.693960136846728	-1.36753302638664	0.825534773259227	1.20606865756247	0.80548492098734	0.345963387750749	0.026046900003677	1.04602444005329
"224"	-0.156329468569244	0.595238660174801	-0.00698617587429566	-0.280141536402655	0.825534773259227	0.346946126911157	-0.341042249425031	0.47785446773206	-1.87026206167979	-1.80287820818757
"225"	-0.156329468569244	0.595238660174801	-0.00698617587429566	-0.280141536402655	-0.128138341849139	-1.24663356008588	-0.495875265789524	-0.796940162692544	-0.366645634493279	-2.60590368306114
"226"	-0.156329468569244	0.595238660174801	-2.06790805879159	0.0823222935920085	-0.219713411610756	-0.479470992223972	0.650328455736894	-0.977822770892856	0.528226632308375	0.451215877872252
"227"	0.625317874276975	0.595238660174801	0.679987785098137	0.444786123586672	-0.0580801236262946	-1.25252956230289	-0.482460303022808	0.34860513814547	0.303546954944446	0.860325914520978
"228"	0.625317874276975	0.595238660174801	-0.00698617587429566	-1.72999685638131	-0.628328827715207	-0.243018844446057	0.0663987090954574	-0.66128417893771	1.03733917362361	-0.756639042433688
"229"	-0.156329468569244	0.595238660174801	-0.00698617587429566	1.169713783576	-0.330677413940321	-0.479127443366751	-0.147424441551198	-0.804266289090064	0.73370003148396	-0.345337080865013
"230"	1.40696521712319	0.917432063388684	1.36696174607057	0.0823222935920085	0.860350020459722	0.564909096457861	1.30004023886873	-0.470185588888009	0.421505592225487	1.01052492120214
"231"	-0.937976811415462	0.917432063388684	-1.38093409781916	0.0823222935920085	0.034345638161946	-0.403057928637515	-0.893297978847296	0.760693025125466	-0.178423746814026	0.647290379397113
"232"	-0.937976811415462	0.917432063388684	-0.00698617587429566	0.444786123586672	0.542884328103578	-0.376327321026663	0.700270177015066	0.221455380846588	0.897871602411737	0.381320336867321
"233"	-0.156329468569244	0.917432063388684	-0.00698617587429566	-0.280141536402655	-0.847144906465561	-0.241867250220314	1.4122040326882	0.284397914662976	-0.687107643589933	-0.158474073259389
"234"	1.40696521712319	0.917432063388684	0.679987785098137	1.53217761357066	-0.0528426565552344	-0.852206900832216	0.592631098797911	0.451476251735797	0.539950277254403	0.0614465711257583
"235"	-0.156329468569244	0.917432063388684	-0.693960136846728	0.444786123586672	-0.945795708975622	-0.602041975419389	-0.126735961850708	-1.38599266285117	0.253242790012181	-0.813108105453353
"236"	-0.156329468569244	0.917432063388684	0.679987785098137	1.169713783576	1.44546400044801	1.76153762534637	1.56477240284952	1.1955409587981	1.41180143409944	-0.338220439397712
"237"	0.625317874276975	0.917432063388684	-0.693960136846728	1.169713783576	-1.13361314290988	-1.30621794909988	-1.0394004360891	-3.0821574030178	0.212138199009759	-0.299913395874055
"238"	1.40696521712319	0.917432063388684	-0.693960136846728	1.169713783576	0.254010031130381	0.973183192116959	0.724189576774057	0.348018536130837	0.727735093748551	-0.355368897387368
"239"	-0.937976811415462	0.917432063388684	-1.38093409781916	-1.00506919639198	1.25750173986702	-0.952791684408049	0.273110067251314	-0.133181813187675	-0.00164052856465118	-0.0594513221883743
"240"	-0.937976811415462	0.917432063388684	-1.38093409781916	-1.00506919639198	0.560999600440133	-1.81850188536296	-0.669776977021985	0.508718604600318	0.0827687171182673	0.624254040423614
"241"	-0.156329468569244	0.917432063388684	-1.38093409781916	0.807249953581335	NA	NA	NA	NA	NA	NA
"242"	0.625317874276975	0.917432063388684	-0.00698617587429566	0.0823222935920085	-0.865685524815427	-0.532277102336265	-0.78856739000332	-1.71421894749223	-1.49374392754379	0.633542734252035
"243"	-0.156329468569244	0.917432063388684	-0.00698617587429566	1.53217761357066	0.682439725816088	0.289711735431934	0.0657528295241824	-0.140532192867878	0.445376241009874	0.18239639863487
"244"	-0.156329468569244	0.917432063388684	1.36696174607057	-1.36753302638664	0.0272675276049606	0.272622884062728	-0.171020392424237	-0.588870379167494	1.2133380581906	1.21285515096518
"245"	-0.156329468569244	0.917432063388684	-0.00698617587429566	-0.280141536402655	1.55430246161528	0.80422929194786	1.68453214428808	1.37456089590664	0.264506921721809	-0.0346378138569814
"246"	0.625317874276975	0.917432063388684	0.679987785098137	1.169713783576	-0.985424266138137	-0.864885752323082	-1.78979767078688	-1.78601740858326	-2.65056423931902	-1.16736759415055
"247"	-0.156329468569244	0.917432063388684	1.36696174607057	0.444786123586672	1.23726330417672	0.34916603604756	0.700270177015066	1.59002829639093	1.14618488102414	2.95501858849681
"248"	-0.937976811415462	0.917432063388684	0.679987785098137	1.53217761357066	-0.887199998545659	-0.957509960966194	-0.798912138953881	-0.229963104481684	0.384279890588797	-0.456921615850119
"249"	-0.156329468569244	0.917432063388684	-0.693960136846728	-1.72999685638131	-0.760383146665963	-0.694670754434648	-0.802143059012381	-0.0379537208294667	-1.18429099682883	0.48213198246931
"250"	-0.937976811415462	0.917432063388684	-0.693960136846728	-0.642605366397318	-0.998164000875223	-0.379350705159441	-0.377570026137117	-0.19574983514026	0.529468840667809	0.227500514149841
"251"	1.40696521712319	0.917432063388684	-0.693960136846728	0.444786123586672	-0.373447468784663	0.0424936594195148	0.230145965871288	NA	NA	NA
"252"	-1.71962415426168	0.917432063388684	-0.00698617587429566	1.53217761357066	1.01955681006911	1.8792204010357	1.09771942372253	NA	NA	NA
"253"	0.625317874276975	0.917432063388684	-0.00698617587429566	-0.642605366397318	-0.529252679191835	-0.468942388925481	0.0156504020036657	1.43908328125062	1.78204483940278	1.13310147773138
"254"	0.625317874276975	0.917432063388684	0.679987785098137	0.444786123586672	0.623419858277085	0.411353725604748	1.00573036622367	1.34087373521655	0.582972042787945	0.200114381220791
"255"	-0.937976811415462	0.917432063388684	-0.693960136846728	0.444786123586672	-0.120213105978344	-0.19068637158936	-0.286416124502834	0.103592599317053	0.0532863204983339	-0.676427289975494
"256"	0.625317874276975	0.917432063388684	1.36696174607057	0.0823222935920085	0.766089559706912	0.505129528473604	0.774937883865848	-0.361505802555101	0.974400151849479	0.902097135228152
"257"	0.625317874276975	0.917432063388684	0.679987785098137	0.0823222935920085	0.899555609417468	0.0284190514387918	0.948194733727666	-1.47241907383009	0.88332867903196	0.374258059920246
"258"	1.40696521712319	0.917432063388684	0.679987785098137	1.169713783576	1.48990705647681	1.28328062577316	1.63960183414328	0.70230033964089	2.35373645448916	1.71133401547651
"259"	-0.937976811415462	0.917432063388684	-0.693960136846728	-1.00506919639198	-0.727403787334308	-0.853223836287437	-0.483108218995344	-0.622558858768382	-1.39993515960751	0.895018568665523
"260"	-0.937976811415462	0.917432063388684	-0.00698617587429566	2.25710527355999	-0.174446857519838	-0.269967482887902	-0.930953753857694	-0.825139450080285	1.63076517393992	-0.234957892902666
"261"	2.18861255996941	0.917432063388684	1.36696174607057	1.169713783576	0.881016179971873	1.27161870973751	1.11773243560016	1.42241191349332	-0.813685516466943	-0.664315283304844
"262"	-0.937976811415462	0.917432063388684	0.679987785098137	0.444786123586672	0.305103473894318	0.432648257137744	-0.282537288471797	-2.23999771363027	-0.333936931203557	-1.06358552039295
"263"	1.40696521712319	1.23962546660257	-0.00698617587429566	-0.642605366397318	0.40417843351342	0.702762231687331	0.14025983013262	1.23539224571765	-0.869913369183016	0.519510254578222
"264"	1.40696521712319	1.23962546660257	-2.75488201976402	-1.72999685638131	-1.24344712275051	-2.04120926290093	-0.530300120741421	-0.751522730969192	-0.932673325903534	-0.837210923968977
"265"	-0.156329468569244	1.23962546660257	-0.00698617587429566	-0.280141536402655	-0.21136164082238	-0.168365763856849	-0.0116626604574328	-0.215256542828614	0.501271929856027	1.14221695997911
"266"	-0.156329468569244	1.23962546660257	-0.00698617587429566	0.807249953581335	-0.996887962835289	-0.351394272006671	-0.357691186852139	-1.34055804942413	-0.156495581090353	-0.752523632069739
"267"	-0.156329468569244	1.23962546660257	-0.693960136846728	0.444786123586672	0.781940031448501	0.895158608165605	0.523944131537724	0.451476251735797	1.69593477349423	1.80376775579128
"268"	0.625317874276975	1.23962546660257	0.679987785098137	1.169713783576	-3.09318521618804	-2.10521736290972	-1.42583252062504	0.46055339296331	-0.31774638838153	0.51040264001024
"269"	0.625317874276975	1.23962546660257	0.679987785098137	0.444786123586672	0.0466576490771784	0.0895636741076379	0.999103747061803	-0.133181813187675	0.179534792269507	-1.44655843135906
"270"	-0.156329468569244	1.23962546660257	0.679987785098137	1.169713783576	1.25792708588033	1.43299542638067	0.462688332851765	0.315156197562121	-0.26420844764215	1.13722881818901
"271"	-0.937976811415462	1.23962546660257	0.679987785098137	0.0823222935920085	NA	NA	NA	NA	NA	NA
"272"	-0.156329468569244	1.23962546660257	0.679987785098137	0.444786123586672	-0.66088284103355	-0.320100724258366	-0.0960292366875016	-0.881965147073016	1.3651754881756	0.921158304058661
"273"	2.18861255996941	1.23962546660257	1.36696174607057	-0.280141536402655	-0.105210948454835	-0.853228406659584	0.114237508613439	0.225828439133155	0.839331441325518	-2.25299164289252
"274"	-0.156329468569244	1.23962546660257	-0.00698617587429566	1.169713783576	-0.132527494702118	-0.361583896820088	-0.655717152884626	1.5577680715301	0.840841989495009	0.785921736397546
"275"	-1.71962415426168	1.23962546660257	-0.693960136846728	1.89464144356532	NA	NA	NA	NA	NA	NA
"276"	-0.937976811415462	1.23962546660257	-1.38093409781916	-0.280141536402655	0.821570966419558	1.07398143615164	0.377839637894659	0.121478781639814	0.27429037362706	0.710265539963372
"277"	1.40696521712319	1.23962546660257	2.053935707043	1.169713783576	-0.704614464468414	2.07685310424943	1.94490029890891	-0.17741334255993	1.19354720741931	0.548606840609328
"278"	-0.156329468569244	1.23962546660257	-0.693960136846728	-1.00506919639198	0.0981776267586987	-0.0494663033698921	-0.388236187572369	0.103592599317053	-0.1642237814327	0.727660258328101
"279"	1.40696521712319	1.23962546660257	0.679987785098137	-0.280141536402655	1.19013129044391	0.370869207009658	1.62586444069124	0.894939079204918	0.666787806118378	0.294500297523067
"280"	-0.937976811415462	1.23962546660257	-0.693960136846728	0.444786123586672	1.0906309848115	0.0705710402263661	0.866737665071407	1.79161545180415	0.954450989125156	1.41788199969811
"282"	1.40696521712319	1.23962546660257	-0.00698617587429566	1.53217761357066	NA	NA	NA	NA	NA	NA
"283"	-0.156329468569244	1.23962546660257	-0.00698617587429566	-1.00506919639198	1.73518898944783	2.27957210196936	1.85342294838868	0.0323936141123028	0.800056120183699	0.645436458054341
"284"	0.625317874276975	1.23962546660257	1.36696174607057	1.169713783576	NA	NA	NA	NA	NA	NA
"285"	1.40696521712319	1.23962546660257	-1.38093409781916	1.169713783576	1.09544310586925	0.831303448415933	1.45729403087471	1.0596452604759	0.754527474677576	-0.0260592831924476
"286"	0.625317874276975	1.23962546660257	1.36696174607057	0.444786123586672	-0.275621353240986	-0.698277279316614	-0.00794656707000333	0.268298780588039	-0.125238440340472	0.729706964546946
"287"	1.40696521712319	1.23962546660257	0.679987785098137	-0.642605366397318	0.205603168261906	0.371356555381696	0.24644288436149	0.687709805044313	-0.214769998434321	0.419438028718108
"288"	0.625317874276975	1.23962546660257	0.679987785098137	0.807249953581335	NA	NA	NA	NA	NA	NA
"289"	-0.156329468569244	1.23962546660257	0.679987785098137	1.53217761357066	-0.905739427991253	0.437749925102674	-0.446258011597936	-0.654820226990192	0.151836437812204	0.515104690099658
"290"	1.40696521712319	1.56181886981645	1.36696174607057	-0.642605366397318	0.464898496201397	0.97626470028789	0.445720019341227	-0.733967748850631	-0.709809785381187	-2.33713747471027
"291"	1.40696521712319	1.56181886981645	-2.06790805879159	0.444786123586672	0.584640804236921	1.12021815744892	-0.290616373018562	-0.364702604928486	0.0789369990596693	0.499258544696456
"292"	0.625317874276975	1.56181886981645	0.679987785098137	1.169713783576	-0.806664468372152	-1.53045117152608	-0.340721855140971	-1.83733385532506	0.121696620362639	-1.26399601408526
"293"	0.625317874276975	1.56181886981645	-0.00698617587429566	1.169713783576	1.22707326771096	-0.261368793534598	1.15797630569968	1.04258390027451	0.398842625016229	0.356147583306966
"294"	-1.71962415426168	1.56181886981645	-1.38093409781916	1.169713783576	0.113179784282207	0.00387396419773095	-0.231950705822982	-0.408217979519906	-0.360678208514262	1.3909195398075
"295"	1.40696521712319	1.56181886981645	0.679987785098137	0.807249953581335	0.00306528507499474	-0.703026257680028	1.00217497907859	-1.34180555738654	0.200628804953378	-1.44411378001211
"296"	0.625317874276975	1.56181886981645	-0.693960136846728	-0.280141536402655	-1.58242728883688	-1.97902614371589	-1.85590315616323	-1.06210386676564	0.329978642196968	0.922128600542814
"297"	2.18861255996941	1.56181886981645	2.053935707043	-0.280141536402655	-0.46938449743475	0.415694064539061	0.551258212199453	-1.47392048914231	0.848530602381357	0.109253779533294
"298"	-0.156329468569244	1.56181886981645	0.679987785098137	-0.280141536402655	0.571901069499835	-0.451175580586128	-0.11429032754122	0.217478386922233	1.10165627051606	1.90590602756236
"300"	1.40696521712319	1.56181886981645	1.36696174607057	0.444786123586672	-0.417439173739919	0.610128882299924	0.256301441782491	-0.0449299708584708	-2.53029954782287	-1.36248639420982
"301"	-0.937976811415462	1.56181886981645	-0.00698617587429566	0.807249953581335	-0.291898359900157	-0.614247189654658	-1.09047117386621	-0.00685555909936427	-0.180304366767198	-0.537972242652295
"302"	-0.156329468569244	1.88401227303033	2.053935707043	0.807249953581335	1.69598458939435	1.53410194709516	1.79217122250524	1.17387418545874	0.185273029084219	-1.35557030431699
"303"	0.625317874276975	1.88401227303033	-1.38093409781916	0.807249953581335	0.970184000300346	1.4915765910559	0.757806827711703	1.08523478184426	-1.83517721525699	-1.08153317915215
"304"	-0.937976811415462	1.88401227303033	-0.693960136846728	-0.642605366397318	NA	NA	NA	NA	NA	NA
"305"	1.40696521712319	1.88401227303033	-0.693960136846728	-0.280141536402655	1.13946200478901	0.326641108600498	0.791746509334672	-0.0279672804600581	1.41418287649079	1.39828317598455
"306"	0.625317874276975	1.88401227303033	0.679987785098137	0.807249953581335	-0.827329438980032	-0.574624270094095	-2.63749228935314	0.744513960374541	-1.62146903490974	-1.70213483611175
"307"	1.40696521712319	2.20620567624422	-0.00698617587429566	0.444786123586672	0.851293573195716	0.981357227508525	0.439093400179357	1.08523478184426	0.79508177029519	1.69135397457361
"308"	1.40696521712319	2.20620567624422	0.679987785098137	1.53217761357066	0.245234103232963	-0.00172290208376945	-0.816848762721016	-1.70911636903025	0.166851049938956	-0.116426289057504
"309"	-0.156329468569244	2.20620567624422	-0.693960136846728	0.807249953581335	0.0937896628099899	-0.55412407281318	-0.00131994790813381	0.182727247305839	-0.0624715591170704	-0.365843727978223
